id,glottocode,preferred_name,level,iso639_3,parent_id,latitude,longitude,status,source_version
glotto:igal1242,igal1242,Igala,language,igl,glotto:yoru1244,7.34325,7.17974,active,5.3
glotto:igar1238,igar1238,Igara,dialect,,glotto:ebir1243,,,active,5.3
glotto:igas1238,igas1238,Igasi,dialect,,glotto:arig1246,,,active,5.3
glotto:igbu1241,igbu1241,Igbuduya,dialect,,glotto:ekpe1253,,,active,5.3
glotto:iged1239,iged1239,Igede,language,ige,glotto:etul1244,6.95522,8.27362,active,5.3
glotto:igna1246,igna1246,Ignaciano,language,ign,glotto:moxo1234,-15.1188,-65.3993,active,5.3
glotto:igoo1238,igoo1238,Igo,language,ahl,glotto:kpos1239,7.25499,0.67846,active,5.3
glotto:ikem1235,ikem1235,Ikema-Jima,dialect,,glotto:ikem1234,24.93149,125.245,active,5.3
glotto:ikor1238,ikor1238,Ikorom,dialect,,glotto:akpe1248,7.06,5.09,active,5.3
glotto:ikpo1238,ikpo1238,Ikposo,language,kpo,glotto:kpos1239,7.44776,0.83312,active,5.3
glotto:ikug1238,ikug1238,Iku-Gora-Ankwa,language,ikv,glotto:nort3169,10.27852,7.84105,active,5.3
glotto:ikwe1242,ikwe1242,Ikwere,language,ikw,glotto:igbo1259,5.04333,6.86651,active,5.3
glotto:iliu1237,iliu1237,Ili'uun,language,ilu,glotto:weta1245,-7.84385,125.902,active,5.3
glotto:ilud1237,ilud1237,Ilud,dialect,,glotto:magu1243,,,active,5.3
glotto:iman1239,iman1239,Iman,dialect,,glotto:udih1248,,,active,5.3
glotto:imer1247,imer1247,Kartlian,dialect,,glotto:cent2387,,,active,5.3
glotto:imer1249,imer1249,Imerxev,dialect,,glotto:sout3358,,,active,5.3
glotto:imer1250,imer1250,Imeretian-Judeo-Georgian,dialect,,glotto:nort3381,,,active,5.3
glotto:impe1234,impe1234,Imperial Latin,family,,glotto:lati1263,,,active,5.3
glotto:inab1237,inab1237,Inabaknon,language,abx,glotto:sama1302,12.4264,124.166,active,5.3
glotto:inag1234,inag1234,Inagta Bikol,family,,glotto:biko1240,,,active,5.3
glotto:inap1243,inap1243,Modern Iñapari,dialect,,glotto:inap1242,-12.4653,-69.3083,active,5.3
glotto:inau1238,inau1238,Cuniuá,dialect,,glotto:mamo1239,,,active,5.3
glotto:indo1333,indo1333,Indonesian Sign,family,,glotto:mala1548,,,active,5.3
glotto:inga1252,inga1252,Colombian Inga,language,inb,glotto:colo1258,1.00313,-76.8606,active,5.3
glotto:ingi1240,ingi1240,Ingilo,dialect,,glotto:east2870,,,active,5.3
glotto:inla1266,inla1266,Inland Bikol,family,,glotto:biko1240,,,active,5.3
glotto:inla1268,inla1268,Inland Bandjalang,family,,glotto:band1339,,,active,5.3
glotto:inla1274,inla1274,Inland Minjim,family,,glotto:lowe1462,,,active,5.3
glotto:inne1245,inne1245,Inner Barwe,dialect,,glotto:kuru1302,,,active,5.3
glotto:innt1238,innt1238,Inn Tea,dialect,,glotto:oyyy1238,,,active,5.3
glotto:insu1254,insu1254,Insular Celtic,family,,glotto:tgbc1234,,,active,5.3
glotto:ioul1238,ioul1238,Ioullemmeden,dialect,,glotto:tawa1286,,,active,5.3
glotto:ipai1240,ipai1240,Ipai,language,,glotto:dieg1234,33.005,-116.993,active,5.3
glotto:irab1238,irab1238,Irabu-Jima,dialect,,glotto:ikem1234,24.831088,125.18956,active,5.3
glotto:isco1239,isco1239,Isconahua,language,isc,glotto:poya1240,-7.75236,-74.5193,active,5.3
glotto:ishi1240,ishi1240,Ishigaki,dialect,,glotto:yaey1239,,,active,5.3
glotto:isim1234,isim1234,Isimjeega-Rootigaanga,language,,glotto:nort3277,-3.423772,35.42881,active,5.3
glotto:isla1276,isla1276,Island Comox,dialect,,glotto:como1259,,,active,5.3
glotto:isla1277,isla1277,Island Takic,language,,glotto:unun9949,33.246079,-119.503678,active,5.3
glotto:isla1278,isla1278,Island Carib,language,crb,glotto:isla1279,15.364795,-61.342957,active,5.3
glotto:isla1280,isla1280,Island Halkomelem,dialect,,glotto:halk1245,,,active,5.3
glotto:isla1281,isla1281,Island Kaili-Wolio,family,,glotto:wotu1239,,,active,5.3
glotto:isth1246,isth1246,Isthmus-Pipil Nahuatl,family,,glotto:east2720,,,active,5.3
glotto:istr1247,istr1247,Istra Albanian,dialect,,glotto:nort3295,,,active,5.3
glotto:iten1245,iten1245,Iten-Cara-Berom,family,,glotto:iten1244,,,active,5.3
glotto:itka1238,itka1238,Itkan,dialect,,glotto:kory1246,,,active,5.3
glotto:itor1239,itor1239,Itoreauhip,dialect,,glotto:iten1243,,,active,5.3
glotto:ivor1240,ivor1240,Ivorian Grebo,family,,glotto:greb1257,,,active,5.3
glotto:iwam1257,iwam1257,Iwam-Nagalemb,dialect,,glotto:mufi1238,,,active,5.3
glotto:iwur1240,iwur1240,Morop-Dintere,language,iwo,glotto:okkk1242,-5.11036,140.823,active,5.3
glotto:ixca1245,ixca1245,Ixcatec,language,ixc,glotto:ixca1247,17.7597,-97.1242,active,5.3
glotto:ixia1234,ixia1234,Ixiameño,dialect,,glotto:taca1256,,,active,5.3
glotto:ixil1251,ixil1251,Ixil,language,ixl,glotto:ixil1250,15.4569,-90.8935,active,5.3
glotto:iyan1238,iyan1238,Iyani,dialect,,glotto:akpe1248,,,active,5.3
glotto:iyoo1238,iyoo1238,Iyo,language,nca,glotto:ufim1241,-5.84161,146.092,active,5.3
glotto:izhm1234,izhm1234,Izhma,dialect,,glotto:nort3401,,,active,5.3
glotto:jama1263,jama1263,Jamaican Sign Language,language,jls,glotto:amer1258,17.99968,-76.93205,active,5.3
glotto:jane1236,jane1236,Janera,dialect,,glotto:bara1380,,,active,5.3
glotto:jang1257,jang1257,Jangkang,language,djo,glotto:sout2922,0.29738,110.647,active,5.3
glotto:jara1262,jara1262,Jarawan,family,,glotto:sout3152,,,active,5.3
glotto:jaru1254,jaru1254,Jaru,language,ddj,glotto:west3005,-18.3288,128.262,active,5.3
glotto:java1254,java1254,Javanese,language,jav,glotto:glob1245,-7.001,109.287,active,5.3
glotto:jehh1245,jehh1245,Jeh,language,jeh,glotto:jehh1246,15.2351,107.753,active,5.3
glotto:jela1244,jela1244,Jelai,dialect,,glotto:sema1266,,,active,5.3
glotto:jelg1238,jelg1238,Jelgoore,dialect,,glotto:west2454,,,active,5.3
glotto:jeng1241,jeng1241,Jeng,dialect,jeg,glotto:oyyy1238,15.0392,107.147,active,5.3
glotto:jenu1240,jenu1240,Jenuwa,dialect,,glotto:kute1248,,,active,5.3
glotto:jeri1243,jeri1243,Jerigaon,dialect,,glotto:sart1249,27.3376444,92.4685696,active,5.3
glotto:jeru1240,jeru1240,Jerung,language,jee,glotto:chau1260,27.1741,86.2547,active,5.3
glotto:jian1239,jian1239,Jianchuan,dialect,,glotto:cent2004,26.538056,99.91,active,5.3
glotto:jich1238,jich1238,Ji-Cha,dialect,,glotto:ganc1239,,,active,5.3
glotto:jiez1238,jiez1238,Jiezi,dialect,,glotto:qing1243,,,active,5.3
glotto:jili1241,jili1241,Sgi Bara,language,jil,glotto:uppe1484,-5.56611,145.706,active,5.3
glotto:jili1243,jili1243,Jilic,family,,glotto:jili1242,,,active,5.3
glotto:jina1243,jina1243,Kotoko Meridional,family,,glotto:koto1267,,,active,5.3
glotto:jing1268,jing1268,Jingulu Auxiliary Sign Language,dialect,,glotto:guri1253,,,active,5.3
glotto:jino1236,jino1236,Jino,family,,glotto:hani1249,,,active,5.3
glotto:jiny1235,jiny1235,Jinyu Chinese,language,cjy,glotto:nort3155,38.8284,111.278,active,5.3
glotto:jirj1239,jirj1239,Jir'jorond,dialect,yyr,glotto:yiry1245,-14.83,141.83,active,5.3
glotto:jluk1238,jluk1238,Jluko,dialect,,glotto:godi1239,,,active,5.3
glotto:jogo1241,jogo1241,Jogo-Jeri,family,,glotto:mand1432,,,active,5.3
glotto:jola1264,jola1264,Jola,family,,glotto:jool1234,,,active,5.3
glotto:jolo1240,jolo1240,Jolong,dialect,,glotto:bahn1262,,,active,5.3
glotto:jowu1238,jowu1238,Jowulu,language,jow,glotto:duun1244,10.7691,-5.47873,active,5.3
glotto:juan1251,juan1251,Juaneño,dialect,,glotto:luis1253,,,active,5.3
glotto:juko1234,juko1234,Jukonda,dialect,,glotto:east2879,,,active,5.3
glotto:juku1258,juku1258,Jukun-Mbembe-Wurbo,family,,glotto:cent2241,,,active,5.3
glotto:jupu1235,jupu1235,Yupua,language,,glotto:yupu1234,-0.5,-70.0,active,5.3
glotto:jurm1239,jurm1239,Jur Modo,language,bex,glotto:lori1239,6.03321,29.974,active,5.3
glotto:kaan1247,kaan1247,Kaan,language,ldl,glotto:bena1258,9.70781,12.1508,active,5.3
glotto:kabi1260,kabi1260,Kabikabi,language,gbw,glotto:east2717,-25.44486229,153.1539929,active,5.3
glotto:kabi1263,kabi1263,Kabira,dialect,,glotto:yaey1239,,,active,5.3
glotto:kabo1247,kabo1247,Kabola,language,klz,glotto:adan1252,-8.17316,124.539,active,5.3
glotto:kaci1245,kaci1245,Kacipo,dialect,,glotto:kaci1244,,,active,5.3
glotto:kada1290,kada1290,Kadai (Galela),dialect,,glotto:gale1259,,,active,5.3
glotto:kada1294,kada1294,Kadarskij,dialect,,glotto:nort3280,,,active,5.3
glotto:kadi1247,kadi1247,Kadina,dialect,,glotto:gale1259,,,active,5.3
glotto:kado1242,kado1242,Kado,language,kdv,glotto:chak1277,21.5259,100.092,active,5.3
glotto:kaer1234,kaer1234,Kaera,language,jka,glotto:kaer1235,-8.3287,124.0177,active,5.3
glotto:kafi1242,kafi1242,Kafir,dialect,,glotto:kada1282,,,active,5.3
glotto:kaga1256,kaga1256,Kagayanen,language,cgc,glotto:nort2884,10.4656,119.872,active,5.3
glotto:kaga1257,kaga1257,Kagankan,dialect,,glotto:hanu1241,,,active,5.3
glotto:kagb1241,kagb1241,Kagbaaga,dialect,,glotto:bidy1244,,,active,5.3
glotto:kagb1242,kagb1242,Kagbo,dialect,,glotto:godi1239,,,active,5.3
glotto:kaid1239,kaid1239,Kaidipang,language,kzp,glotto:goro1273,0.85641,123.217,active,5.3
glotto:kail1254,kail1254,Greater Kaili,family,,glotto:nort2898,,,active,5.3
glotto:kain1272,kain1272,Kaingang,language,kgp,glotto:kain1271,-27.7671,-52.5394,active,5.3
glotto:kair1265,kair1265,Kairui-Midiki,language,krd,glotto:kawa1289,-8.74034,126.059,active,5.3
glotto:kais1245,kais1245,Kaisanic,language,,glotto:heim1234,26.70119,95.60238,active,5.3
glotto:kaja1248,kaja1248,Kajanga,dialect,,glotto:maba1277,,,active,5.3
glotto:kaja1255,kaja1255,Kajang,family,,glotto:mela1262,,,active,5.3
glotto:kajo1240,kajo1240,Kajoko,dialect,,glotto:bidy1244,,,active,5.3
glotto:kala1381,kala1381,Kalabari,language,ijn,glotto:kaki1246,4.53194,6.69539,active,5.3
glotto:kala1397,kala1397,Kalam,language,kmh,glotto:etpt1234,-5.25216,144.585,active,5.3
glotto:kala1398,kala1398,Kala (Papua New Guinea),dialect,,glotto:umbu1258,,,active,5.3
glotto:kala1414,kala1414,Kalali,dialect,,glotto:kala1380,,,active,5.3
glotto:kali1308,kali1308,Kalispel-Pend d'Oreille,language,fla,glotto:kali1307,47.5825,-114.19,active,5.3
glotto:kalm1243,kalm1243,Oirad-Kalmyk-Darkhat,language,xal,glotto:mong1331,46.566667,45.316667,active,5.3
glotto:kalo1261,kalo1261,Kalondama,dialect,,glotto:lamm1241,,,active,5.3
glotto:kama1355,kama1355,Kamathi,dialect,,glotto:telu1262,,,active,5.3
glotto:kama1356,kama1356,Kama,dialect,,glotto:nort2765,,,active,5.3
glotto:kama1361,kama1361,Kémä,dialect,,glotto:wara1294,,,active,5.3
glotto:kama1363,kama1363,Kamayo,language,kyk,glotto:mans1261,8.10796,126.314,active,5.3
glotto:kama1365,kama1365,Kamang,language,woi,glotto:abui1242,-8.26897,124.792,active,5.3
glotto:kama1373,kama1373,Kamayurá,language,kay,glotto:tupi1276,-12.2661,-53.4651,active,5.3
glotto:kama1374,kama1374,Kamano-Yagaria,family,,glotto:nucl1756,,,active,5.3
glotto:kamb1302,kamb1302,North Kamrau,language,irx,glotto:kamb1324,-3.53189,133.518,active,5.3
glotto:kamb1317,kamb1317,Kambari-Cicipu,family,,glotto:cent2242,,,active,5.3
glotto:kamb1320,kamb1320,Central-East Sumbanese,family,,glotto:sumb1243,,,active,5.3
glotto:kame1251,kame1251,Kamen,dialect,,glotto:kory1246,,,active,5.3
glotto:kamo1253,kamo1253,Kamona,dialect,,glotto:bidy1244,,,active,5.3
glotto:kamu1257,kamu1257,Kamuan',dialect,,glotto:uppe1406,,,active,5.3
glotto:kana1283,kana1283,Kanashi,language,xns,glotto:kinn1250,32.2843,77.1553,active,5.3
glotto:kang1281,kang1281,Kangjia,language,kxs,glotto:baoa1237,35.043,101.254,active,5.3
glotto:kang1284,kang1284,Kangou,dialect,,glotto:sout2782,,,active,5.3
glotto:kanj1260,kanj1260,Kanju,language,kbe,glotto:nort2759,-13.3243,142.893,active,5.3
glotto:kanj1263,kanj1263,Kanjobal-Jacaltec,family,,glotto:kanj1262,,,active,5.3
glotto:kann1259,kann1259,Kannadoid,family,,glotto:bada1263,,,active,5.3
glotto:kant1251,kant1251,Kantō,dialect,,glotto:east2526,,,active,5.3
glotto:kanu1282,kanu1282,Kanufi-Ninkyob-Angan,family,,glotto:ninz1247,,,active,5.3
glotto:kaoo1238,kaoo1238,Kao,language,kax,glotto:pagu1251,1.16654,127.847,active,5.3
glotto:kapr1246,kapr1246,Kaprimanic,family,,glotto:nucl1586,,,active,5.3
glotto:kapy1238,kapy1238,Kapya,language,klo,glotto:yuku1244,7.03256,10.0979,active,5.3
glotto:kara1458,kara1458,Gharabagh-Shamakhi,dialect,,glotto:nucl1235,,,active,5.3
glotto:kara1462,kara1462,Taiga Sayan Turkic,language,kim,glotto:saya1244,53.7145,98.3792,active,5.3
glotto:kara1482,kara1482,Kara (Central African Republic),language,kah,glotto:ferg1237,9.99526,22.9947,active,5.3
glotto:kara1483,kara1483,Karamojong,language,kdj,glotto:turk1307,2.45157,34.2761,active,5.3
glotto:kara1488,kara1488,Karagawan,dialect,,glotto:isna1241,,,active,5.3
glotto:kara1494,kara1494,Karawari,dialect,,glotto:alam1246,,,active,5.3
glotto:kara1516,kara1516,Karata,dialect,,glotto:kara1474,,,active,5.3
glotto:kard1235,kard1235,Kårdegg,dialect,,glotto:kild1236,,,active,5.3
glotto:kari1312,kari1312,Karipuna Pano,language,,glotto:boli1261,-10.0,-65.5,active,5.3
glotto:kari1321,kari1321,Karimama,dialect,,glotto:nort3432,,,active,5.3
glotto:kark1255,kark1255,Karko (India),dialect,,glotto:bori1243,29.00762,94.90109,active,5.3
glotto:kark1257,kark1257,Karkawu,dialect,,glotto:kane1243,,,active,5.3
glotto:kasa1248,kasa1248,Kasanga,language,ccj,glotto:kobi1240,12.4173,-15.9413,active,5.3
glotto:kash1279,kash1279,Kashmere,dialect,,glotto:kara1484,,,active,5.3
glotto:kash1283,kash1283,Kashkay,dialect,,glotto:qash1240,,,active,5.3
glotto:kasi1255,kasi1255,Kasieh,dialect,,glotto:nort2864,,,active,5.3
glotto:kasi1256,kasi1256,Kasiguranin,language,ksn,glotto:taga1280,16.1881,122.118,active,5.3
glotto:kasu1243,kasu1243,Kasuweri,dialect,,glotto:koko1265,,,active,5.3
glotto:kata1264,kata1264,Katang,family,kgd,glotto:east2783,16.1823,106.459,active,5.3
glotto:katc1248,katc1248,Katchal,dialect,,glotto:cent1990,,,active,5.3
glotto:kato1244,kato1244,Kato,language,ktw,glotto:cali1245,39.7002,-123.432,active,5.3
glotto:kauk1240,kauk1240,Kaukombaran,family,,glotto:nort3379,,,active,5.3
glotto:kaur1266,kaur1266,Kauri,dialect,,glotto:kach1280,,,active,5.3
glotto:kaur1267,kaur1267,Kaurna,language,zku,glotto:sout2760,-34.34966141,138.4800794,active,5.3
glotto:kauw1242,kauw1242,Kauwera,language,xau,glotto:kaso1239,-2.22799,138.157,active,5.3
glotto:kaxe1238,kaxe1238,Kaxetian,dialect,,glotto:east2870,,,active,5.3
glotto:kaya1330,kaya1330,Mebengokre,language,txu,glotto:core1264,-7.77352,-51.6737,active,5.3
glotto:kaya1333,kaya1333,Kayanic,family,,glotto:kaya1336,,,active,5.3
glotto:kayu1242,kayu1242,Kayung,dialect,,glotto:mala1480,,,active,5.3
glotto:kazh1234,kazh1234,Kazhouish,family,,glotto:nili1235,,,active,5.3
glotto:kebu1245,kebu1245,Kebu Fula,dialect,,glotto:pula1262,,,active,5.3
glotto:keda1252,keda1252,Kedang,language,ksx,glotto:flor1239,-8.23039,123.77,active,5.3
glotto:kedd1234,kedd1234,Ked,dialect,,glotto:bass1258,,,active,5.3
glotto:kedi1239,kedi1239,Kede,dialect,,glotto:haio1238,,,active,5.3
glotto:keha1237,keha1237,Keha,dialect,,glotto:tuku1254,,,active,5.3
glotto:keii1239,keii1239,Kei,language,kei,glotto:keif1237,-5.63948,133.02,active,5.3
glotto:kein1239,kein1239,Kein,language,bmh,glotto:koko1271,-5.3373,145.483,active,5.3
glotto:kela1258,kela1258,Kelabit,language,kzi,glotto:kela1257,3.31783,115.428,active,5.3
glotto:keli1248,keli1248,Keliko,language,kbo,glotto:kali1312,3.56039,30.556,active,5.3
glotto:keli1249,keli1249,Kelingan,dialect,,glotto:maba1277,,,active,5.3
glotto:kemb1235,kemb1235,Kemberano,language,bzp,glotto:kemb1251,-2.24495,132.988,active,5.3
glotto:kemb1249,kemb1249,Mateq,language,xem,glotto:sout2922,0.66181,110.468,active,5.3
glotto:kend1254,kend1254,Kendayan-Belangin,language,knx,glotto:west2821,1.47957,109.467,active,5.3
glotto:kenh1234,kenh1234,Kenhatic,family,,glotto:lada1242,,,active,5.3
glotto:keni1248,keni1248,Keninjal,language,knl,glotto:iban1263,-0.63184,111.808,active,5.3
glotto:kent1257,kent1257,Kentin,dialect,,glotto:kute1248,,,active,5.3
glotto:kera1255,kera1255,Kera,language,ker,glotto:east2641,9.88165,15.1419,active,5.3
glotto:kesa1245,kesa1245,Kesawai-Wia,family,,glotto:nucl1841,,,active,5.3
glotto:keti1245,keti1245,Ketin,dialect,,glotto:atti1239,,,active,5.3
glotto:kets1234,kets1234,Ketsik,dialect,,glotto:chul1246,,,active,5.3
glotto:kety1235,kety1235,Kety-Central Selkup,dialect,,glotto:kety1234,,,active,5.3
glotto:kewa1250,kewa1250,Kewa,family,,glotto:anga1313,,,active,5.3
glotto:khak1248,khak1248,Khakas,language,kjh,glotto:yeni1251,52.66002,89.67409,active,5.3
glotto:khal1275,khal1275,Khaling,language,klr,glotto:uppe1413,27.3912,87.5053,active,5.3
glotto:kham1300,kham1300,Khambu,family,,glotto:east2719,,,active,5.3
glotto:khan1274,khan1274,Kháng,language,kjm,glotto:khao1243,21.6624,103.736,active,5.3
glotto:khan1277,khan1277,Southern Tangkhul Naga,language,,glotto:nucl1829,25.15667,94.20472,active,5.3
glotto:khap1242,khap1242,Kha Phong,dialect,,glotto:male1282,18.25,105.0,active,5.3
glotto:khar1288,khar1288,Kharam Naga,language,kfw,glotto:cent2411,25.2738,94.0503,active,5.3
glotto:khas1269,khas1269,Khasi,language,kha,glotto:khas1275,24.977,91.9998,active,5.3
glotto:khat1250,khat1250,Khatyrka,dialect,,glotto:kere1280,,,active,5.3
glotto:khez1235,khez1235,Khezha Naga,language,nkh,glotto:anga1244,25.7078,94.3114,active,5.3
glotto:khoi1249,khoi1249,Khoy-Maragha,dialect,,glotto:nucl1235,,,active,5.3
glotto:khoi1252,khoi1252,Khoitam,dialect,,glotto:sart1249,27.3293889,92.4360113,active,5.3
glotto:khoi1253,khoi1253,Khoina,dialect,,glotto:sart1249,27.3429306,92.5104585,active,5.3
glotto:khom1239,khom1239,Khomakha,dialect,,glotto:dzal1238,,,active,5.3
glotto:khor1269,khor1269,Khorasan Turkic,language,kmz,glotto:east2334,36.4438,60.0277,active,5.3
glotto:khor1273,khor1273,Khor,dialect,,glotto:udih1248,,,active,5.3
glotto:khum1248,khum1248,Khumi Chin,language,cnk,glotto:khom1240,22.87125,92.9894633333,active,5.3
glotto:khun1260,khun1260,Khungari,dialect,,glotto:udih1248,,,active,5.3
glotto:khva1239,khva1239,Khwarshi-Inkhoqwari,language,khv,glotto:west2429,42.2743,45.9977,active,5.3
glotto:kiar1239,kiar1239,Kiari,dialect,,glotto:noma1262,,,active,5.3
glotto:kich1261,kich1261,Kichepo,dialect,,glotto:kaci1244,,,active,5.3
glotto:kick1244,kick1244,Kickapoo,language,kic,glotto:foxx1245,41.655145,-89.03034,active,5.3
glotto:kiil1234,kiil1234,Kiillt,dialect,,glotto:kild1236,,,active,5.3
glotto:kimm1246,kimm1246,Kim,language,kia,glotto:kimb1240,9.79442,15.8936,active,5.3
glotto:kina1254,kina1254,Kinamiguin-Bukidnon,family,,glotto:nort2884,,,active,5.3
glotto:king1259,king1259,Bering Strait Inupiatun,dialect,,glotto:nort2945,,,active,5.3
glotto:kink1238,kink1238,Kinki,dialect,,glotto:west2607,,,active,5.3
glotto:kinn1249,kinn1249,Kinnauri,language,kfk,glotto:kinn1250,31.3688,78.3148,active,5.3
glotto:kion1241,kion1241,Kiong-Korop,family,,glotto:uppe1418,,,active,5.3
glotto:kira1248,kira1248,Kiramang,dialect,,glotto:kuii1253,,,active,5.3
glotto:kiri1254,kiri1254,Kirike,language,okr,glotto:kaki1246,4.41126,6.98938,active,5.3
glotto:kisa1261,kisa1261,Kisan (Dravidian),dialect,xis,glotto:kuru1302,,,active,5.3
glotto:kisa1265,kisa1265,Kisaric,family,,glotto:luan1261,,,active,5.3
glotto:kita1252,kita1252,Kitanemuk,dialect,,glotto:serr1255,,,active,5.3
glotto:kiza1238,kiza1238,Kizare,dialect,,glotto:sang1321,,,active,5.3
glotto:kjak1239,kjak1239,Kjakela,dialect,,glotto:oroc1248,,,active,5.3
glotto:klao1242,klao1242,Klao-Tajuasohn,family,,glotto:bass1266,,,active,5.3
glotto:klem1234,klem1234,Klemtu,dialect,,glotto:heil1247,,,active,5.3
glotto:kles1234,kles1234,Klesan,dialect,,glotto:nucl1837,,,active,5.3
glotto:koba1240,koba1240,Koba,language,kpd,glotto:dobe1243,-6.47901,134.61,active,5.3
glotto:kobi1241,kobi1241,Kobiana,language,kcj,glotto:kobi1240,13.5269,-14.4527,active,5.3
glotto:koda1236,koda1236,Koda,language,cdz,glotto:mund1336,23.234,87.479,active,5.3
glotto:koda1256,koda1256,Kodaku-Korwa,family,,glotto:mund1336,,,active,5.3
glotto:kodi1251,kodi1251,Kodi-Gaura,family,,glotto:sumb1243,,,active,5.3
glotto:kodo1238,kodo1238,Kodoo,dialect,,glotto:maba1277,,,active,5.3
glotto:koha1246,koha1246,Kohama,dialect,,glotto:yaey1239,,,active,5.3
glotto:kohi1250,kohi1250,Kohin,language,kkx,glotto:nort2891,-1.43973,111.905,active,5.3
glotto:koho1244,koho1244,Koho,language,kpm,glotto:koho1243,11.6444,108.057,active,5.3
glotto:koii1238,koii1238,Koi,language,kkt,glotto:west2424,27.1941,86.8531,active,5.3
glotto:koiw1244,koiw1244,Koiwai-Irarutu,family,,glotto:gese1239,,,active,5.3
glotto:koko1272,koko1272,Koko Dhawa,language,,glotto:dhaw1234,-16.050900536399,141.80615325644,active,5.3
glotto:kola1285,kola1285,Kola,language,kvv,glotto:kola1292,-5.48833,134.592,active,5.3
glotto:kola1287,kola1287,Kolana,dialect,,glotto:wers1238,,,active,5.3
glotto:kolb1241,kolb1241,Kol (Bangladesh),language,ekl,glotto:sant1457,24.5318,88.337,active,5.3
glotto:koli1253,koli1253,Kolibugan Subanon,language,skn,glotto:west2811,7.77212,122.567,active,5.3
glotto:kolk1234,kolk1234,Kolkata Indian Sign Language,dialect,wbs,glotto:indi1237,22.606042,88.394224,active,5.3
